STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,FXR_CURRENCY,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,FUNCTIONAL_CAT,CURRENCY,ACCOUNTING_ENTRY,VALUATION,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,STATUS
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2006,280865662495.402,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2007,380072104454.347,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2008,361010830753.903,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2009,408822582590.539,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2010,443683151338.129,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2011,472670782058.91,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2012,518126806801.108,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2013,559464079313.448,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2014,546977427257.818,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2015,565213933020,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2016,500001404960,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2017,542200067850,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2018,515219197609.428,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2019,552287489681.632,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2020,604217789363.253,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2021,630272353471.227,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2022,599378140582.87,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2023,589550966305.422,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2024,566897420198.302,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,A,2025,579635734566.264,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,1999-Q1,34014701888.7905,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,1999-Q2,35573742348.0157,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,1999-Q3,37029313618.06,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,1999-Q4,39827370892.0595,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2000-Q1,68573693023.2167,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2000-Q2,60518590147.5367,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2000-Q3,61863604154.3938,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2000-Q4,65957756607.4026,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2001-Q1,65532539266.8371,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2001-Q2,60775338440.1922,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2001-Q3,62633836368.4895,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2001-Q4,64033903590.2878,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2002-Q1,68925218991.1017,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2002-Q2,73237281314.4827,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2002-Q3,83328140527.503,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2002-Q4,88953596951.5296,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2003-Q1,87936940922.0147,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2003-Q2,94091097359.3271,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2003-Q3,99374105621.2703,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2003-Q4,117685678123.387,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2004-Q1,132882640946.671,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2004-Q2,136872338060.935,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2004-Q3,150107471527.791,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2004-Q4,173075454830.532,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2005-Q1,185579048638.512,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2005-Q2,189393859712.293,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2005-Q3,195203677297.143,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2005-Q4,206977277283.394,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2006-Q1,230054942540.95,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2006-Q2,250025290910.004,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2006-Q3,261078470655.512,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2006-Q4,280865662495.402,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2007-Q1,287691643583.762,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2007-Q2,326516437451.256,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2007-Q3,336513772974.167,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2007-Q4,380072104454.347,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2008-Q1,379024149659.545,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2008-Q2,398043096867.129,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2008-Q3,392619194792.917,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2008-Q4,361010830753.903,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2009-Q1,340730327036.259,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2009-Q2,386890144112.852,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2009-Q3,406420771269.756,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2009-Q4,408822582590.539,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2010-Q1,421291571841.998,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2010-Q2,413435564360.753,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2010-Q3,433932051409.169,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2010-Q4,443683151338.129,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2011-Q1,464067103374.553,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2011-Q2,480823179612.439,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2011-Q3,474978969095.303,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2011-Q4,472670782058.91,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2012-Q1,494635899818.258,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2012-Q2,487991190584.828,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2012-Q3,518988722535.677,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2012-Q4,518126806801.108,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2013-Q1,515044641736.371,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2013-Q2,514108845539.109,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2013-Q3,538571006637.648,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2013-Q4,559464079313.448,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2014-Q1,559491545356.812,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2014-Q2,566540326673.266,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2014-Q3,551678410478.751,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2014-Q4,546977427257.818,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2015-Q1,544562382252.191,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2015-Q2,587155237140,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2015-Q3,564871586160,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2015-Q4,565213933020,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2016-Q1,547742609880,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2016-Q2,534400502540,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2016-Q3,515360954710,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2016-Q4,500001404960,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2017-Q1,498006560200,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2017-Q2,521000055010,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2017-Q3,534625808580,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2017-Q4,542200067850,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2018-Q1,552638199280,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2018-Q2,524310151420,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2018-Q3,516598902377.073,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2018-Q4,515219197609.428,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2019-Q1,532289027677.186,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2019-Q2,531452337422.417,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2019-Q3,526288261518.088,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2019-Q4,552287489681.632,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2020-Q1,519359810917.402,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2020-Q2,543691673852.784,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2020-Q3,562957431784.763,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2020-Q4,604217789363.253,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2021-Q1,596628071306.576,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2021-Q2,608917879802.896,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2021-Q3,607955989968.029,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2021-Q4,630272353471.227,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2022-Q1,613716442891.639,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2022-Q2,585214864555.139,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2022-Q3,546981691603.478,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2022-Q4,599378140582.87,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2023-Q1,556192505033.855,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2023-Q2,564939156737.311,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2023-Q3,571024485634.156,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2023-Q4,589550966305.422,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2024-Q1,595535469663.042,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2024-Q2,588202321754.443,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2024-Q3,617878624285.082,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2024-Q4,566897420198.302,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2025-Q1,576346442826.503,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2025-Q2,610240025035.435,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2025-Q3,587771664621.186,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2025-Q4,579635734566.264,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,NV_USD,Q,2026-Q1,576458925792.361,6,,,,GBP,CO,NV,,USD,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,1995,2.11311047230706,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,1996,2.68168556037837,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,1997,2.58043485154519,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,1998,2.66156941600959,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,1999,2.88665858331864,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2000,3.41293387565885,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2001,3.10724716877079,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2002,3.67276693852855,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2003,3.87014410029142,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2004,4.58606763238653,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2005,4.74683443670868,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2006,5.30450235240327,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2007,5.66413439912333,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2008,4.90925836295223,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2009,4.99987590374293,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2010,4.78018949206419,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2011,4.62188079694987,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2012,4.72561568692161,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2013,4.78086828411831,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2014,4.71489443283316,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2015,5.1739613,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2016,4.6653463,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2017,4.7383995,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2018,4.51065926608886,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2019,4.67430408283664,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2020,4.75989428484355,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2021,4.88048726251867,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2022,5.04337692260742,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2023,4.78724718093872,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2024,4.59764337539673,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,A,2025,4.40899515151978,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,Q,1999-Q1,2.74441713866842,0,,,,GBP,,,SHRO,PT,O,,
dataflow,IMF.STA:COFER(7.0.1),R,G001,AFXRA,CI_GBP,SHRO_PT,Q,1999-Q2,2.79289304441442,0,,,,GBP,,,SHRO,PT,O,,
